Ticker,DBC,DBC,DBC,DBC,DBC,SPY,SPY,SPY,SPY,SPY,AOA,AOA,AOA,AOA,AOA,VXUS,VXUS,VXUS,VXUS,VXUS,XBB.TO,XBB.TO,XBB.TO,XBB.TO,XBB.TO,VTHRX,VTHRX,VTHRX,VTHRX,VTHRX,EEM,EEM,EEM,EEM,EEM,BNDW,BNDW,BNDW,BNDW,BNDW,BIL,BIL,BIL,BIL,BIL,XIU.TO,XIU.TO,XIU.TO,XIU.TO,XIU.TO,XBAL.TO,XBAL.TO,XBAL.TO,XBAL.TO,XBAL.TO,VFH,VFH,VFH,VFH,VFH,AOM,AOM,AOM,AOM,AOM,PFF,PFF,PFF,PFF,PFF,VGK,VGK,VGK,VGK,VGK,SWAN,SWAN,SWAN,SWAN,SWAN
2018-01-01,14.576512696524393,15.109587125720783,14.541556231153347,14.943547248840332,98766100,238.44608089490566,255.17399292737974,238.0543662175908,250.96307373046875,1985506700,46.324233327273596,48.78309223091777,46.229990790398645,48.08913040161133,2008200,46.05806171556031,49.28059543539373,45.99361263925241,48.38634490966797,30287300,24.97773360251786,24.97773360251786,24.64706304414569,24.711584091186523,2288000,24.47797111656915,25.53436524857103,24.47797111656915,25.194292068481445,0,40.752204933366095,44.419735491262706,40.709559910191956,43.524173736572266,1287176300,,,,,,77.39177647630105,77.48490142822266,77.39177647630105,77.48490142822266,8345700,19.274737312231792,19.58639301396697,18.95508871904987,19.011028289794922,51482700,18.81422931535661,18.890264348487598,18.628368920392877,18.670610427856445,68152,60.017703641795215,64.32111959007383,59.39562320811479,63.0940055847168,17644200,31.969299868070085,32.72348848035166,31.851978655928527,32.43857192993164,4305700,25.453216781891072,25.506607027863016,24.912654543253886,25.10618782043457,74541500,46.776674559008065,50.134756031806795,46.68996301976849,49.25188064575195,96225000,,,,,
2018-02-01,14.961027346542078,15.100849891824286,13.99100698018258,14.506603240966797,70455100,250.22418796403227,251.99578819698937,225.163480672225,241.8379669189453,2923722000,48.06340815498151,48.17478595475611,44.16521784510875,46.28137969970703,1971800,48.22522173109075,48.46691116608719,43.66533625069891,45.848602294921875,22106900,24.763153058865065,24.763153058865065,24.52870023407861,24.72273063659668,988700,25.179819632287217,25.179819632287217,23.70376054525207,24.398378372192383,0,43.13183005320858,43.370644762257804,38.415220027848115,40.95690155029297,1919418900,,,,,,77.39181537638608,77.47647857666016,77.39181537638608,77.47647857666016,27314700,18.979054303763245,18.987045667426337,17.62055296497306,18.315786361694336,102357300,18.66257152798519,18.66257152798519,18.0018005024828,18.383014678955078,43550,62.99174463575296,63.758690897850805,57.24818085332777,61.381160736083984,18630600,32.33801221715779,32.48046888578984,30.955328379603493,31.68438148498535,4104500,24.94602061836464,25.092838694057264,24.372088238894058,25.046123504638672,66431300,49.10210817672108,49.3858903031195,44.43547511307056,46.224876403808594,115732800,,,,,
2018-03-01,14.436690896204878,14.873636734466652,14.340562278406138,14.838680267333984,51403600,241.62427178521867,249.63657205685587,229.53458571657504,234.270751953125,2323561800,46.26426454347985,47.335196593097436,44.979146083938744,45.83589172363281,1606100,45.832482519385934,46.678396954159204,44.5676383580136,45.55856704711914,14466100,24.7991848166366,24.977479050734555,24.645202519230885,24.87212371826172,1256400,24.22472469400642,24.81804211120729,23.834002660194603,24.195781707763672,0,41.25541986717583,42.79919427826152,39.97604977895424,41.17865753173828,1439966700,,,,,,77.47308806712881,77.58325958251953,77.47308806712881,77.58325958251953,16592100,18.453542476272276,18.928361173694196,18.1074880152708,18.405256271362305,86383700,18.536921542453833,18.621874367715108,18.13763795929786,18.316041946411133,49798,61.35558139565532,63.59676209777249,57.54642134377297,59.199615478515625,18626200,31.667610462471597,32.08660503372417,31.24861589121902,31.650850296020508,2279800,25.078700223119547,25.306749488745563,24.937846942226543,25.192726135253906,41254700,45.988395621261965,47.08410768292245,45.089754160822686,45.838623046875,102658800,,,,,
2018-04-01,14.803725286257132,15.45040491897037,14.489123753168933,15.345537185668945,50522900,234.67275807031135,242.4936940009365,227.62945590077098,236.42466735839844,1998466500,45.707372662163955,46.658360722213835,44.81635979590738,45.810184478759766,1159000,45.43343741214059,46.68538040460026,44.625731858146985,45.8857536315918,13850400,24.924037075424515,24.98902798300754,24.57471036610121,24.71281623840332,772000,23.877415410625638,24.59373908741256,23.877415410625638,24.253665924072266,0,40.89719106347273,41.20424035461464,39.2425372731204,40.0186882019043,1295042500,,,,,,77.55699149534868,77.6502911035479,77.54002440055757,77.64180755615234,29113200,18.397215688242046,18.823746816715172,17.9063008807632,18.694982528686523,63991500,18.299760052398746,18.512746024241263,18.206045837918897,18.410511016845703,62696,59.33384584687614,60.710521576350594,57.29021050162662,59.18848419189453,9766000,31.592185478362172,31.79330104528999,31.039112874299224,31.39944839477539,2753200,25.200894754281325,25.241322350483127,24.89093528434323,25.018962860107422,45258500,46.09417573712878,47.87647334593017,45.16738243098956,47.05265808105469,75581600,,,,,
2018-05-01,15.266885159923124,16.140776731759235,15.188234785112602,15.756265640258789,52621300,235.85259827625276,245.13046679875856,231.54437349827944,242.1719207763672,1606397200,45.81119941642538,46.91953567911915,45.36442813353739,46.129093170166016,1045900,45.81305910951585,46.74191862969057,44.5449616611214,45.134586334228516,12651700,24.707937440519117,24.984822821457126,24.504345340022606,24.911529541015625,2225500,24.24643051780641,24.666095537241258,24.15960431936147,24.441791534423828,0,39.779880503278065,40.75220125987074,38.4834517432857,38.96961212158203,1498386800,,,,,,77.63757430829988,77.76494775873091,77.63757430829988,77.75645446777344,25807000,18.686928447210622,19.55608787417412,18.622546324287065,19.17784309387207,63354400,18.435220708048696,18.674416436700554,18.426678234362857,18.5719051361084,22122,59.120080307070786,61.65966249148075,57.324418179058775,59.09442901611328,11471800,31.49630181343157,31.875066125012374,31.336380531128306,31.70672607421875,1804000,25.008201518961137,25.245084663519233,24.947288341527248,25.211244583129883,48740900,46.93383479556816,47.947763086640705,45.03271622806247,45.911983489990234,83899900,,,,,
2018-06-01,15.677616189259163,15.703831871196845,14.934807976064969,15.450404167175293,59727300,243.48585246527196,249.80517531366618,239.98206112759732,242.475830078125,1599001000,46.318117780903684,47.05700870419544,45.398800918898935,45.879940032958984,1065600,45.43344102273376,46.087683682675994,42.969939503509345,43.69687271118164,15404200,24.932493137284464,25.20190114600926,24.84268994866396,25.071277618408203,1095800,24.593741742954393,24.839751614457548,24.231962682517704,24.383909225463867,0,39.285186549906605,40.21486214819421,35.950295780564105,36.95673370361328,1612612900,,,,,,77.74539639674254,77.85591888427734,77.73689965621023,77.85591888427734,15057000,19.33932262239682,19.874274410046727,19.274480028317118,19.679746627807617,53236200,18.648136329080366,18.91368168171451,18.596740402094397,18.793758392333984,35711,59.69299141152943,61.394601280698026,57.21327050033711,57.67500686645508,16083300,31.68146770261289,31.93397610574416,31.420543744065277,31.58888053894043,1529300,25.225246613040028,25.68772100841435,25.218446663583197,25.646913528442383,37970800,46.29219488716034,47.06056392557182,43.70984579101819,44.462371826171875,92383900,,,,,
2018-07-01,15.328059142383331,15.415446967096575,14.524078820583743,15.074629783630371,56760800,241.97547326418078,255.31728565649271,241.7330403247823,252.58786010742188,1266892500,45.42457525402631,46.82503123432879,45.235559008013546,46.61882781982422,1078100,43.56336219972906,45.45777625595277,43.48170765667091,45.30263137817383,13800600,25.123367604580224,25.229752510868856,24.804209763954088,24.861494064331055,568900,24.354964056826315,25.006167411349054,24.326021072146432,24.897632598876953,0,36.58864524648734,38.683351627683116,36.511381432838945,38.511653900146484,1274024600,,,,,,77.85253626250945,77.96321105957031,77.8440278127354,77.96321105957031,14835900,19.76079900920784,20.085013530469578,19.566271224032445,19.96343231201172,38304500,18.930001697998648,19.033068958157425,18.818345770343747,19.007301330566406,95728,57.62365593243994,61.509366446429894,57.382949478411334,60.70127487182617,10639400,31.370033795460706,31.875050489295568,31.294280970303696,31.790882110595703,1900300,25.719634531326022,26.034124344880308,25.637594957698873,25.699125289916992,70726800,44.7698184426651,47.120600469452135,44.745584593026045,46.886329650878906,57658800,,,,,
2018-08-01,14.90859210966636,15.266887577511788,14.471646254555726,15.188237190246582,47572800,252.79433696805202,261.93428767528343,250.63953915923727,260.650390625,1308443700,46.82877593631096,47.68714601996656,46.005091514686455,47.3750114440918,1185100,45.22097966358893,45.2536396139023,42.66515243501665,44.21661376953125,14350400,24.863515478068628,25.0849988393018,24.838907258784126,25.07679557800293,804000,24.846984166553096,25.25941204451774,24.608208679228834,25.12917137145996,0,38.17684756651645,38.36571213147187,35.30950614089655,37.060813903808594,1539012100,,,,,,77.95212518718199,78.08852097063172,77.95212518718199,78.07999420166016,13650600,19.96343564626235,20.044489290115195,19.590591048896815,19.655433654785156,65292500,19.06008101380875,19.30985051374005,18.956727555349165,19.146207809448242,52772,60.9677597838152,62.33463770873881,60.05651220637134,61.5351448059082,8655600,31.886228068053097,32.318841069615225,31.750506024830784,32.2000846862793,1833900,25.72823969955188,26.07183265686035,25.611419352341994,26.07183265686035,51888800,46.692450084464525,46.79746857000121,43.83273869641944,45.561492919921875,72739400,,,,,
2018-09-01,15.205715567206264,15.747529166027972,14.838680978795733,15.70383358001709,28513800,260.22842519217846,263.90955321135067,257.4181979916903,261.0185241699219,1228103300,47.114909921309845,47.765189316631115,46.49931288753714,47.36635208129883,823200,43.685852474636505,44.7718760967384,42.62432771038665,44.09413146972656,15388700,25.087512058555966,25.145070831903187,24.67637617080846,24.807939529418945,1293900,25.020638674667914,25.24493990349659,24.80356905171061,25.13640785217285,0,36.47704570102835,37.35269791788586,34.8802623499437,36.84619140625,1380017000,61.8113347949414,61.86072886798793,61.38329260337981,61.556156158447266,536900.0,78.07573733250682,78.18672943115234,78.07573733250682,78.18672943115234,14418800,19.756774845450565,19.83025057663559,19.40572447582235,19.544511795043945,59751500,19.16431891208738,19.25068257369839,18.974315915168525,18.982952117919922,25396,61.440585399739774,62.73008975856876,59.540716431449404,59.63528060913086,7842200,32.12374326217144,32.25098410299996,31.826852281396906,32.140708923339844,1687800,26.077115750037965,26.077115750037965,25.524781292745633,25.6352481842041,57787300,44.971768936577725,46.530876725812526,44.22856889280688,45.41607666015625,56835800,,,,,
2018-10-01,15.721311319851107,16.298079702521022,14.821202278137207,14.821202278137207,49538000,263.45377154781653,264.44586620814806,234.35852102865525,244.08099365234375,3024345800,47.57442470890797,47.678471760908394,43.06582165444406,44.2449951171875,1789100,44.50819299377165,44.557425715644996,39.33033992919668,40.520179748535156,27285100,24.78628975481518,24.827505014741224,24.588461223774388,24.629674911499023,1086200,25.14364295223615,25.14364295223615,23.341982142053766,23.732704162597656,0,37.02647821741818,37.052231732852384,32.26188464522771,33.618289947509766,2020690100,61.408006533048145,61.506788431128875,60.930570112684926,61.268070220947266,212700.0,78.18500429160679,78.3132553100586,78.17645204922681,78.3132553100586,49185900,19.666966426614156,19.699621434748895,17.93620739525242,18.401554107666016,80967700,19.09566456615015,19.09566456615015,18.376869860846476,18.532752990722656,21923,60.187289589358045,61.35354122194866,54.062305033720136,56.72309112548828,24035700,32.17464553194223,32.191611195898076,30.452671088793075,30.817424774169922,2858700,25.668233586876195,25.668233586876195,24.829267115884782,25.058074951171875,98987100,45.84371847258526,45.876157721650884,40.66977889612312,41.99164581298828,131915100,,,,,
2018-11-01,14.891115311034227,14.934809229140411,13.239458870925601,13.361804008483887,53956500,244.9557644148855,253.6320280549533,237.26256734387974,248.6084442138672,2021061200,44.546462758301985,45.79884158821052,43.6680554667143,45.0508918762207,2590400,40.946889778002,42.14493426216663,39.95398689567086,41.20126724243164,21635200,24.640871025719658,24.93834683724332,24.640871025719658,24.897029876708984,1245400,23.957006153230434,24.33325664965695,23.42157201135104,24.058303833007812,0,34.15054882744435,35.79884253039189,33.60111868474916,35.26658248901367,1890392200,61.28246884061224,61.61225601190261,61.09283917281597,61.58751678466797,483300.0,78.32698198154944,78.46401023526117,78.31841608222577,78.4554443359375,47460200,18.466870271825954,18.89139482601591,18.328082949162564,18.68729591369629,73692500,18.58551123694431,18.90684957293046,18.463924202583517,18.70709991455078,32734,56.94769375930366,59.219731332302814,56.04924631858835,58.2435302734375,13515400,31.05427925461756,31.497668607714544,30.764374209223963,31.327136993408203,6663700,25.05441684364695,25.16583159970544,24.455561533706067,24.497343063354492,49286800,42.53498783432459,43.3702782997104,40.84007592258107,41.70780563354492,93618100,20.77299964174304,21.187299599752848,20.400130627791565,21.054723739624023,2144000.0
2018-12-01,13.693882605191806,13.929832923919188,12.531606744855486,12.662690162658691,52053000,252.7843094935585,252.8925329949605,210.82795438842192,225.40264892578125,3102780500,45.494443692652304,45.668382703580185,40.85020110265483,42.22433853149414,7350600,41.841316691683524,41.93157773523209,37.4101896757515,38.74773406982422,56426600,24.900431850653305,25.414014316353963,24.900431850653305,25.18207359313965,2668700,24.26813709863852,24.26813709863852,22.104697364664062,22.300058364868164,0,36.167998274214355,36.18516837873703,32.656792133460435,33.532447814941406,2142900300,61.61759892952836,62.40216574982325,61.48545791091881,61.76625442504883,491300.0,78.44687201643157,78.52407846736875,78.37825205897829,78.45545196533203,45327100,19.04846906536404,19.073154471883406,17.106595932352533,17.78954315185547,96671600,18.725811067421898,18.73452048101674,17.60226210674566,18.24677848815918,110014,59.00377629477154,59.219749111969136,47.65224225465935,51.28058624267578,31999500,31.43797113718366,31.54029397398109,29.97990486597008,30.423294067382812,18621400,24.568582304793043,24.596554750959257,23.26077373682551,23.93915557861328,111993600,42.275481320742074,42.29980920886456,37.95304916590958,39.42900085449219,170088400,21.2121587539056,21.303303672501414,19.67096236167049,20.24269676208496,378400.0
2019-01-01,12.6766723995804,13.924864196369477,12.6766723995804,13.738964080810547,59480300,223.14472654336444,245.36123062392684,221.0491749437165,244.87135314941406,2048691700,42.092798170139865,45.596881320066245,41.9000758692867,45.299034118652344,6077200,38.6494779239828,42.24072933299499,38.55824790543011,42.16608428955078,21547800,25.384584060785166,25.57557008538852,25.26833197342937,25.558963775634766,1477200,22.90962215316081,24.277360916137695,22.649454191696485,24.277360916137695,0,33.62661574316429,37.59140131899604,33.37391428389907,37.55654525756836,1804529100,62.67287849366864,63.2922464965915,62.455268921905386,63.26713180541992,357600.0,78.73635887185861,78.88269140338818,78.71913941679756,78.865478515625,56656500,17.64143227340241,19.31177206295454,17.534463757474352,19.295316696166992,76096100,18.492679716788892,18.990592808414522,18.134530833618737,18.964385986328125,254744,50.87799644629334,56.947529895148904,50.817127461048514,56.47796630859375,17068500,30.544698935492193,31.78984476456748,30.4416533555527,31.7812557220459,13043600,24.178155665205296,25.650363167541165,24.121533753582426,25.593738555908203,93125500,39.15626459487272,42.52743951911136,39.05831047401167,42.339698791503906,101696300,20.25213009894514,21.049915313720703,20.25213009894514,21.049915313720703,309100.0
2019-02-01,13.765520199502804,14.296665160383832,13.553062215150392,14.128469467163086,29344800,245.070777582635,255.19474884708075,242.9661467783065,252.80889892578125,1371716300,45.29904329052782,46.6481163784226,44.82599116748605,46.210105895996094,1863800,42.166082772671416,43.318931496943016,41.311814211435546,42.85447311401367,21715500,25.604150524260398,25.753980006504882,25.52091174660817,25.645769119262695,1429400,24.26992797662287,24.857161417444917,24.232758898275,24.745662689208984,0,37.277707590316595,38.105520859646866,36.37147316007434,36.98143768310547,1296965000,63.133186474386164,63.426127198806675,62.96579359918269,63.20851135253906,230900.0,78.7277605255558,78.85688018798828,78.71915079678061,78.85688018798828,34776800,19.295312987235512,19.887748452044775,19.196572958390878,19.665584564208984,44798100,18.99932455267923,19.471030739985643,18.89450058821085,19.357473373413086,518022,56.6084120200045,58.817097453607374,55.564941616608934,58.234493255615234,12710500,31.781243553022083,32.408112386672684,31.661023209831665,32.15049362182617,3691500,25.438029629454803,25.692835042439413,25.126602291368467,25.62205696105957,56037700,42.3723550999827,43.857958520858006,41.65404036570898,43.67837905883789,69724900,21.024979444324245,21.50697497165084,20.88370481122552,21.257667541503906,202200.0
2019-03-01,14.119617824001192,14.323224039701747,13.774373786428795,14.075355529785156,19125700,254.40559945469582,258.705556830561,247.13013912492505,256.2562255859375,1678081300,46.42911601875617,47.21753630672011,45.474252933002106,46.884647369384766,1704000,43.06181965451687,43.94097199619588,41.94214721852579,43.04523468017578,21232700,25.707380107440418,26.383232543392545,25.682349596713,26.19966697692871,2578500,24.834863285152682,25.191664334623457,24.515228479992942,25.095029830932617,0,37.277707261265526,38.34950633034746,36.06648725614182,37.39970016479492,1521679300,63.16313071465582,64.47938479831474,63.11283029230086,64.42069244384766,244600.0,78.87324446662355,79.01124346474543,78.86462446435672,79.00261688232422,31859700,19.920389578339865,20.25198125560264,19.729722980404162,20.028156280517578,49096800,19.436089975432502,19.855384168748937,19.374942940007212,19.6632080078125,586172,58.617090120512906,59.417084374334415,54.643194659663756,56.1214485168457,13365100,32.20202614941806,32.700085726226945,31.927235788337118,32.68291091918945,2733100,25.65702127722296,26.076576372192893,25.635685990265824,25.991243362426758,61870900,43.99671608747684,45.20478877441552,40.37249491285473,43.7599983215332,84487800,21.33246382305321,21.955734092618393,21.09146522466004,21.872631072998047,176400.0
2019-04-01,14.163879298143128,14.482567122660464,14.11961700648983,14.243551254272461,17050300,259.40765529769,268.29147872834454,259.13429020057595,267.899658203125,1209204700,47.138684650845235,48.08478546142578,47.04232181957914,48.08478546142578,1169200,43.566994937636935,44.70692495738929,43.55867249658577,44.38241958618164,22513500,26.29471715420884,26.29471715420884,25.993632101290896,26.185991287231445,1866600,25.265996715380908,25.69713020324707,25.265996715380908,25.69713020324707,0,37.90510222051329,39.07275377819944,37.77439364185415,38.2797966003418,1084607500,64.31831142409747,64.45266084411767,64.02443007546945,64.41067504882812,255600.0,79.00259116197758,79.14948272705078,79.00259116197758,79.14948272705078,28286100,20.14421602104955,20.890299384251005,20.077897675559875,20.790821075439453,50736400,19.86408205902119,20.259255671165455,19.828954888016693,20.189002990722656,552445,56.77905630417138,61.51792864223018,56.77905630417138,61.2556266784668,16488400,32.70007691313516,33.00062776589028,32.554092730540816,32.99203872680664,2205300,26.019634948275197,26.312632652291114,25.983904052876685,26.169706344604492,69263400,44.462691630891875,45.80084220426369,44.40522533004264,45.735164642333984,57583200,21.982112345559102,22.466336558254337,21.973763460052123,22.4412899017334,230400.0
2019-05-01,14.225846272744551,14.261256782132694,13.384866092135386,13.393718719482422,17572400,268.5375492824614,268.7471264618885,250.78811121040252,250.81544494628906,1845593200,48.306238715909316,48.33260903053304,45.88038100127265,46.03858947753906,1379700,44.47395201462897,44.58212154096537,41.71149167770464,41.977752685546875,24842700,26.28169405433502,26.667325794567162,26.147561136081187,26.65056037902832,3542100,25.578198436234686,25.71943129290789,24.745662689208984,24.745662689208984,0,38.34950847671125,38.645778397888975,34.6374237693033,35.47394943237305,1791642800,64.4071273335977,65.42478942871094,64.3314300648218,65.42478942871094,254700.0,79.15469807915032,79.3191909790039,79.14603881992657,79.3191909790039,29911400,20.782529972721978,20.83226833388966,19.920391527481492,20.00328826904297,142721800,20.268030212881193,20.268030212881193,19.714787010154094,19.749914169311523,637656,61.2643765474986,61.526678531348146,56.92769533000422,56.962669372558594,14509700,33.17039395712055,33.23948253467632,32.52270336699636,32.6608772277832,2113700,26.29204880387053,26.38541111937059,26.026328240846457,26.241777420043945,70433000,45.7844230741724,45.841889375348465,42.80437101575164,43.140960693359375,78845500,22.499729606405793,22.558170206089997,21.86522870968735,21.965412139892578,344500.0
2019-06-01,13.50880045725243,14.163879690313506,13.101588882386595,13.924863815307617,22589300,250.85188670316552,269.98627945127237,248.82910692896502,266.9703369140625,1340435600,46.03858726391286,48.56991605672618,45.941903938302225,48.473236083984375,1022900,42.21071320542044,44.523855965980104,42.08590519388308,43.89148712158203,26989100,26.764431243014364,26.957707786483162,26.69720510700707,26.898881912231445,2111500,24.790263550130636,25.972168336662726,24.790263550130636,25.94986915588379,0,35.77021695517838,37.6524012329147,35.45651902154611,37.390987396240234,1292335800,65.49119527155212,66.39260459596493,65.4322248083587,66.3673324584961,248800.0,79.31403231176198,79.4701625571651,79.31403231176198,79.46148681640625,51566100,20.159688870238206,20.86118605976946,20.042773202935166,20.58559799194336,45749900,19.767481699537203,20.28559786843068,19.688445987706952,20.004587173461914,462370,56.918940768160326,60.529931686853914,56.875228225136134,60.33757781982422,9540900,32.660879830704985,33.82672166811088,32.609063393408626,33.69718551635742,2288100,26.23547815749241,26.791070287630237,26.206615585215705,26.589035034179688,68192400,43.24769368729576,45.30007093847084,43.14918045610951,45.07020568847656,79164800,21.965413686067365,23.192672735371627,21.898624197100172,22.98395538330078,384100.0
2019-07-01,14.066503634700398,14.243551965926496,13.56191483541472,13.765521049499512,19635600,271.6381952080564,276.7197544451707,269.48654550991006,272.32489013671875,1110102300,48.79844172805968,49.000596251956665,47.72614061160105,47.92829513549805,1088600,44.9049234602443,44.98909581738909,43.18784911550311,43.51611328125,31017700,26.969496385859728,27.03687634158063,26.716814322642097,26.910537719726562,1506800,26.068800809986506,26.306668171726464,26.016767501831055,26.016767501831055,0,38.36972256776764,38.40484439853297,36.24489869809484,36.675132751464844,1045137500,66.3889070795023,66.88673641226211,66.17796113764287,66.84455108642578,298700.0,79.47534269433152,79.61439514160156,79.46665688916636,79.61439514160156,37400800,20.70251574809904,20.98645357651529,20.477034161878315,20.64405632019043,30035900,20.290209333071367,20.440573129669055,20.166381111654577,20.272520065307617,326566,61.28443665373332,63.13061690262787,60.85366282735212,62.33060836791992,10847500,33.80082371073205,33.88718446156826,33.403574139862855,33.541748046875,2128000,26.7763357082366,27.1315184350367,26.602370802755903,27.073528289794922,72582900,46.25000230205143,46.52579574213311,44.352865943039006,44.687164306640625,50829000,23.293551168033474,23.536628048679255,23.084001416318475,23.27678680419922,461200.0
2019-08-01,13.676995425216626,13.676995425216626,12.915687236525974,13.128145217895508,22624900,272.4805895222664,275.47456975043457,257.9409624949063,267.7652893066406,2034004800,48.46882709171592,48.86829613529823,46.65790640470163,47.91844940185547,1218800,43.5666065597484,43.911705142070595,41.218254358505476,42.57339859008789,44100300,27.014958585965665,27.69877588452917,26.981189114829043,27.462392807006836,2438000,25.9275678366963,25.9275678366963,25.295730355910468,25.845800399780273,0,36.68391429980816,36.96488226830684,33.997157682364225,35.2878532409668,1646912700,66.92872834853729,68.58505110066383,66.92028239324972,68.47518920898438,313500.0,79.63615428393595,79.76674950092841,79.62744616484348,79.75804138183594,68789800,20.65240717223888,20.777674186185926,20.03442185629116,20.58559799194336,56565100,20.325590417158274,20.387504530532095,19.936413121319386,20.307899475097656,365653,62.21630638524921,62.603127467675684,57.12612674209576,59.11296463012695,13525900,33.80012947467829,34.061470022470516,33.32971449477708,34.017913818359375,2741200,27.090336361098295,27.316029499541838,26.777279301458435,27.235944747924805,82293700,44.63702239645327,45.04653776732968,42.33872971828555,43.95171356201172,85216700,23.419279850645744,25.9841682710442,22.958269454336225,23.930580139160156,792100.0
2019-09-01,12.986506313376218,14.119616369743008,12.95994927727507,13.314045906066895,19845600,266.04386027920907,277.0859094397271,264.85357263405086,271.72052001953125,1303830000,47.652132470036776,49.241129494315324,47.57223867031509,48.75288772583008,947600,42.28721504815155,44.50089450109236,42.21987717950046,43.4824333190918,28903700,27.525040571858714,27.601193598124173,26.881973082779695,27.220428466796875,1979900,25.74916343661018,26.321532604698167,25.74916343661018,26.180299758911133,0,34.883961788979256,37.184388259658505,34.883961788979256,35.884910583496094,1193486100,68.47252413579245,68.65026414949874,67.20294707440225,68.07472229003906,379900.0,79.76244548426308,79.87581634521484,79.75372260154063,79.87581634521484,40192600,20.6314737069731,21.489716457078295,20.597816373304664,21.161563873291016,43946800,20.254830839833527,20.635161843719604,20.254830839833527,20.35212516784668,274290,58.68220457349504,63.11304149897187,58.10197281440653,61.539390563964844,11923700,33.91337596604452,34.322811567823486,33.88724290997357,34.226985931396484,2429200,27.23978737508975,27.451856187909783,26.910715560295152,27.444541931152344,70873700,43.60904519176895,45.72347275896338,43.56725870315693,44.80415725708008,67505200,23.930585007552413,24.140134794304142,23.570160717279354,23.888675689697266,456200.0
2019-10-01,13.331752367615488,13.845192948003055,13.039621567101014,13.570767402648926,23801800,273.86766131563263,280.13164387124806,261.9835825223973,279.00946044921875,1386748300,48.74402131928286,49.75600738206577,47.27930251072724,49.605098724365234,1104100,43.656918373009766,45.375427031716775,42.50560101825476,45.23151397705078,32877200,27.223658543515516,27.528971134093027,26.78265344530547,27.172775268554688,1501100,25.994471441222878,26.678339479364897,25.71200285191932,26.648605346679688,0,35.91125378240341,37.80778922975025,35.182490817052305,37.38633728027344,1216525400,67.94494380563725,68.47059955927703,67.49559594501032,68.01277160644531,670400.0,79.90898535099952,80.03130340576172,79.90024644256391,80.03130340576172,32993300,21.17839130715776,21.220461366924066,20.513673449734757,20.942794799804688,39002300,20.462221427594667,20.622150421142578,20.160129592832593,20.622150421142578,472094,62.17117833801111,63.94092432285934,58.51664855863059,63.206478118896484,13028400,34.14858680440391,34.40992736023631,33.625902369613655,34.366371154785156,2515800,27.430239089947854,27.694627395647853,27.217262111738005,27.56243324279785,77939500,44.92120609701696,46.95581653835483,43.306966824674404,46.804481506347656,79384200,23.99641962778723,24.198142259722943,23.324016198455613,24.1477108001709,488300.0
2019-11-01,13.650439766202485,13.977979398260642,13.50880109766199,13.55306339263916,20143900,280.47199084676583,290.18530387368435,280.30640163905036,289.1091003417969,1037123500,50.002085187381496,50.97291313673142,50.002085187381496,50.71461868286133,885500,45.53627417276315,46.230450233175134,45.41775678137916,45.6801872253418,27904900,27.193431316663382,27.388946435974777,26.878909884545987,27.312440872192383,1694100,26.81957313258038,27.235839615800028,26.81957313258038,27.131772994995117,0,37.78144609463526,38.85263855717284,37.35121536254883,37.35121536254883,1094594800,68.01000854065195,68.01000854065195,67.23736385730791,67.86566925048828,719800.0,80.02864997927348,80.11614990234375,80.02864997927348,80.11614990234375,31591100,21.01852001895373,21.70847919897923,21.010105686896132,21.540197372436523,33431200,20.684351350010363,21.20856726861065,20.6754649097565,21.12860107421875,650752,63.67546649487532,66.55130402602113,63.56043542400601,66.33008575439453,9463300,34.641167988766945,35.00018904782992,34.54484469529436,34.89510726928711,3080900,27.56169711138527,27.59857331869197,27.25930770991154,27.436317443847656,69038600,46.98102499304881,47.72929061168943,46.9305789306952,47.40980529785156,63883200,24.181328772817814,24.92097245330857,23.954392042400322,24.559555053710938,438200.0
2019-12-01,13.623882143495297,14.323223672640948,13.482242636787161,14.119617462158203,22127100,289.36655961401055,297.8381053479948,282.5047010449691,296.05364990234375,1285175800,50.687901568817324,52.04171695792746,49.90411299667401,51.658729553222656,1121600,45.71405031331687,47.441026322421116,44.98601121755586,47.14472961425781,33880900,27.239159489216227,27.409563018841062,26.9665125417333,27.01763343811035,1829500,26.975670816091416,27.77104030665945,26.923637510024538,27.0946044921875,0,37.46535003520426,39.686757038754365,36.850734806358176,39.39700698852539,1252794900,67.67397015703756,68.02262633502248,66.76405402547853,66.85759735107422,893000.0,80.13278110744672,80.20288344428343,80.09772659604614,80.12401580810547,26356300,21.72816830991796,21.897721582705913,21.33819804627746,21.668825149536133,37111600,21.11083514585355,21.31519136501958,20.870939884138885,20.96867561340332,363371,66.45397257622447,68.01135121898781,64.560344565009,67.49812316894531,7198400,34.84256432761656,35.39422854785716,34.606135373063665,35.140289306640625,3701400,27.42486335048697,27.847126007080078,27.172987131995132,27.847126007080078,86903300,47.33414684986239,49.410796975696485,46.560659655891065,49.26786804199219,53910500,24.559558101028543,25.34122808958669,24.02163535756325,24.1477108001709,861100.0
